,Dimensione,Peso,Dolcezza,Croccantezza,Succosità,Maturazione,Acidità,Qualità
264,7.0533361189,149.43507202,14.862882307,4.6582714670000005,7.1490997545,7.71595632775,3.6399639908,non buona
265,7.2335031802,150.3750370315,13.9467480545,4.0500899406,8.298512088,7.92571834425,3.7676016284,non buona
266,6.5019603928,149.5367660475,14.9379350825,4.366324332,8.06446569825,8.15498334925,4.0082407968,non buona
267,7.1174507122,148.884037484,12.8635269005,3.9494091878,8.3681854065,8.6752171555,3.5472002634,non buona
268,6.5342600518000005,149.323185094,15.149210388,3.9663282322,8.208301887,8.81987755525,3.4693659958,non buona
269,7.1411392318,150.1434251375,15.658512795,4.9361455242000005,7.215739689,6.8450942995,3.938629467,non buona
270,7.1231540869,149.4631800565,15.1086476105,4.2190013538,7.638455268,8.554217316,3.6454117248,buona
271,6.6911749552,149.8423137605,15.9122249815,4.2464267894,8.05376728175,7.3265192935,3.9199459942,non buona
272,6.0462212677,149.557663265,15.387896179,3.9780007664,8.9539075915,8.10533651,3.931581943,non buona
273,6.9147676915,149.122539837,15.587224449,4.4578897834,8.32206243975,8.288278347,3.5797740914,buona
274,7.7453143009,149.305411213,14.2812527725,4.2201745384,7.63899906975,8.23458815475,3.7980349338,buona
275,7.805158567599999,147.6495414075,15.70020933,4.2693938322000005,7.67398089475,9.1528561065,3.6384404912,buona
276,5.1610995568,152.369113404,15.126738675,3.7213543938,8.49121236625,7.14727984,2.4969472606,buona
277,6.2222144479,149.867624316,15.3004808875,3.929452053,8.67094280675,7.82544464925,3.9953480246,non buona
278,6.3209162947,151.0634224105,14.2184906535,3.6649885602,8.00626781625,8.48177851125,3.6528590804,non buona
279,6.8317753801,149.9214647345,14.1524295025,4.0908516222,8.3855083825,8.08792516825,3.8644362524,non buona
280,7.4222814151,149.36298093,13.129900936,4.127577819,8.28710145075,8.390372539,3.4879926934,non buona
281,6.8670740086,148.8239738345,14.2602619355,4.2132065118,7.7651617115,8.404990959,3.0159838398,non buona
282,5.4478496425,149.5837162875,16.9070393055,3.7724697046,8.32430481525,7.84132672575,3.2210307468,buona
283,8.098329268,148.8454447345,13.632787953,4.7270085690000005,8.0940284675,8.956793909,3.505234387,buona
284,7.1873098081,148.118532044,14.1850287455,4.2477598172,7.89968958075,8.032279147,3.5766598252,buona
285,6.8675370028,148.8963392305,13.6656826815,4.1557247038,8.047380512,8.8386483575,3.5819106162,non buona
286,5.3500443316,149.124621862,14.679738432,4.0814021776,7.59827916125,8.4936835405,2.8845319696,non buona
287,5.7243689908,149.3238221135,15.5460654245,4.3142667012,7.4193097085,8.60838866825,3.4907009932,non buona
288,6.410770015,149.2988483965,16.7810476495,4.0782753954,7.7889951275,8.4639404545,4.2103283216000005,buona
289,7.1468352748,150.188963052,13.557926914,4.101948026,7.95822901525,8.5737936045,3.5854774812,non buona
290,6.0340381045,150.187597246,15.824973355,4.2964210124,8.261569225,7.4495821095,4.308659802,non buona
291,6.7341588703,149.437064158,14.854395066,4.5192032396,8.3198931645,8.31544083425,3.5656811622,buona
292,6.608444677,149.4464537255,16.235071677,4.42379125,8.44072291825,7.99442576725,3.661579159,buona
293,6.2124476008,149.7139843015,15.804950781,4.1990511308,8.07950426525,7.70382772,3.9402833244,non buona
294,7.149108298,147.7494958725,14.6396423365,4.6354243964,8.634036705,7.49197414625,4.1700311854,buona
295,7.1773697374,149.999022669,15.5977789665,4.360927051,7.922597786,7.913964321,3.9560189798,non buona
296,6.5753063155,149.5257510465,14.68082879,4.3074270132,8.40797108775,8.03588582925,4.1512666828,non buona
297,5.8438513672,149.065883475,15.70762144,4.3182545756,7.98445220275,8.597554016,3.8596712136,non buona
298,7.3412645164,149.8436496695,14.298340785,4.1063406912,7.85395497325,7.32209479025,4.0440118478,non buona
299,6.0999935311,149.76289632,15.8451269415,4.3069576598,8.4038817715,7.861558145,3.5103543188,buona
300,6.192825049,149.342845816,15.338125465,3.9917225358,7.9812818515,8.382561886,3.1363098304,buona
301,7.1981095549,150.329326629,14.512547147,4.4248772678,8.14074282975,7.566025422,3.7666876098,buona
302,7.2908801062,148.0631725105,15.6850507735,4.4870164214,8.0889120175,8.80431068325,3.986862458,buona
303,7.8004452436,148.0419830665,14.962543672,3.8574883782,8.294436695,8.02347917975,3.4343242956,buona
304,6.0179280448,149.372830823,16.3412730005,4.2445112088,8.28537889125,7.8177692855,4.3944231878,non buona
305,6.4683284368,150.2234637305,14.233092737,4.4006026186,8.900911793,7.886956757,2.7707054022,buona
306,6.3236675824,149.9093638465,14.812509407,3.8717801736,8.81721202225,7.71566114725,4.2479518392,non buona
307,6.2009524816,148.6041316175,14.0159208945,4.0441287832,8.42650490725,8.972253424,4.0440568488,non buona
308,7.4907409513,149.8828096185,13.847885696,4.3220800072,7.7256965635,7.95171914125,3.4655517724,non buona
309,6.8871865567,149.2785844145,14.5646129655,4.259319783,7.946606603,8.24745877425,3.2142385058,non buona
310,7.4946773422,150.9461163555,15.618046775,4.153218211,8.85059725725,7.378342611,4.7017708416,buona
311,6.1016437762,149.8796327295,15.636920551,3.9712281674,8.551836906,8.04539272875,3.2855107778,buona
312,5.550216652,148.8194638155,17.475411431,3.632222689,8.26472778325,8.0506432295,3.0657312734,buona
313,6.5115706438,150.648469863,14.9461135745,4.1739879002,8.7547741245,8.11407488175,3.6189802196,non buona
314,6.368021659,150.5089181075,16.11823469,4.454446031,7.65654277325,7.44207067425,3.7627721442,non buona
315,7.9289021425,148.4440745865,12.8312132775,4.4650418002,8.56459330525,8.2855722995,3.5026714556,buona
316,6.8723885401,150.6194241725,14.332403248,4.3880274236,8.491620935,8.02624459525,3.1154657208,buona
317,5.7266668474,150.299688631,17.2349035215,4.384160344,7.6622990005,7.07734142625,4.3577335064,non buona
318,6.4185294505,148.7558198755,14.57009434,4.162458751,7.436528203,8.37010718225,2.9084892084,non buona
319,6.3313664179,149.482902527,15.460939084,3.9677799548,8.67354386575,7.79910405675,3.9633166544,non buona
320,6.7939961251,148.4895588365,14.800435762,4.5804796136,8.64864252675,7.1442731575,3.5936660646,buona
321,6.9785420812,149.850672452,13.899730577,4.3367576384,7.62347417625,8.0389824145,3.3440341986,non buona
322,7.7938346305,149.7750132985,12.7130267745,3.9909524176,8.9622612415,8.2848307695,3.4023309438,non buona
323,6.0142589875,150.592123103,13.9920362955,4.114126304,8.51415072025,8.83990744675,3.686215693,non buona
324,8.3574314611,149.7378985055,13.0649253395,4.6112383978,8.014572933,8.253171673,3.253609135,buona
325,6.9358457428,148.7421189645,16.419619265,4.5482197954,8.25034597175,8.33131639825,4.0828938332,buona
326,6.5821941886,150.6595366535,15.3118117545,4.714188016,7.6026346105,8.05068719975,3.4016694898,non buona
327,8.195487436,149.182903202,14.0053732515,4.0696371848,8.47166275725,8.32129506375,4.053431481,buona
328,7.9116687724,148.6670781715,14.2545846395,4.5613475042000005,8.80004611175,7.70142651725,3.8373024448,buona
329,7.4178186436,149.2184422585,12.4851421475,3.970035382,7.957149608,8.686454585,3.389663213,non buona
330,6.7514353414,149.3733722505,15.6472313405,4.1243651524,8.3679992195,8.21937089325,3.2740290346,buona
331,7.7993612266,150.2520754955,14.3411063015,3.4364180972,7.698656862,8.668682581,4.119810972,buona
332,7.1793436561,150.038212461,14.944370544,4.1608802914,8.34572489875,7.39886208975,4.1906028294,non buona
333,6.4287043783,149.000639668,15.4747852725,4.3144966442,7.46247061,7.842923673,3.1436696362,non buona
334,5.7897340678,149.3770426825,16.295675666,3.9706601632,8.32399668575,8.16938529225,3.3093426048,buona
335,7.4254191739,149.9201101065,15.068827309,4.125221151,7.62966408375,7.513564742,3.362141443,non buona
336,6.0767188981,148.4652978975,17.547191063,4.4225981116,8.53340879375,7.701655502,3.1086922306,buona
337,6.6965399908,151.1541443115,15.8527316895,4.6189774718,8.35284179775,6.70008427125,4.024310461,buona
338,6.738222316,148.622855157,15.3418591705,4.5300736452,7.27081359675,7.6812744165,3.0711511276,non buona
339,6.5154426436,148.76393217,14.8749665845,4.2082426188,8.22948795925,7.885201765,4.488010745,non buona
340,6.9463452496,149.426484797,14.4758402325,3.9707044288,8.2448738775,8.73503370225,3.366122686,non buona
341,7.8592999516,150.33132249,12.5977216405,4.49663691,7.01517600525,8.6231487705,2.9597186192,buona
342,7.3252446589,149.236861137,14.2624532745,4.0460367264,7.97299519325,7.98867282625,3.5170100162,buona
343,7.5000232063,149.235808675,13.977393315,4.178111519,8.611013199,7.92390753625,3.9131456594,buona
344,7.1728336531,149.1507045205,15.617482121,4.0822574422,8.7253946535,7.3212073015,3.9383719574,buona
345,7.175732911,148.8692371175,14.9226753605,4.2129693474,8.61954146375,7.52755549175,4.0172864044,buona
346,7.5400556824,148.7020687785,13.2880521055,4.2656882476,7.79103116825,8.37036498875,3.6989708848,buona
347,6.6676940674,150.2099235895,14.6078100315,4.0979708184,9.03501648525,8.58340962025,3.1369603264,non buona
348,7.5309960181,150.3862691325,15.324946348,4.1330589908,7.8079595945,7.777643552,4.0297888238,buona
349,7.3708197178,148.955888304,15.280645413,3.6541524896,7.794995847,8.79254727275,2.691770365,buona
350,6.2199012073,149.354748982,16.224210174,4.2874520022,8.718214974,7.7863675195,3.2795564028,buona
351,8.1385993348,147.4484477655,15.7511990845,4.2655768278,7.4222116805,9.38831406625,4.0467972472,buona
352,7.382348908,148.7442538375,15.1912798615,4.5430345478,7.927909266,8.5708104315,3.8002144268,buona
353,6.7456445683,149.408986063,15.13570269,4.1164365304,8.58596279375,7.86926440275,3.9290166558,non buona
354,7.2092241232,148.948587571,14.9476114445,3.448098044,8.95885474125,7.86716866875,3.8050088904,buona
355,5.5292663125,149.667130143,16.3496050495,4.3457054986,8.3304839875,8.26873031475,3.8223627276,non buona
356,7.3352025337,148.5084322585,15.231709967,4.6001532612,7.8393610105,8.11646277925,3.388304878,non buona
357,7.3125746671,150.681758964,15.7012134655,4.5281906722,7.6568857855,7.3434953565,4.187946744,non buona
358,6.0959818561,149.747106359,14.674018795,3.8584353728,7.69883840875,9.0062065685,3.567887247,non buona
359,6.3242773456,148.5381155535,14.688540981,4.0383678036,7.34624747725,8.318576273,2.7047032734,non buona
360,6.2684003341,148.247658855,13.795124078,3.7310636996,9.1018255505,8.8466506255,3.9331602748,non buona
361,8.0896500328,149.357858803,13.929185908,4.0990171158,8.61938834125,8.12476138825,3.8674711192,buona
362,6.5070747889,149.764459649,15.111455738,4.3755258624,8.6173882415,7.99462646925,3.0203458678,buona
363,7.283140261,149.5601664455,14.112973361,4.6956969258,7.93641369575,7.66048438075,3.7563851088,buona
364,7.0787493586,149.1571473685,15.1693459335,4.2162868782,7.75117595225,7.77426129275,4.2451459002,non buona
365,5.5698066301,149.877141142,14.055015335,3.9766751858,8.51060424625,8.493947904,2.75495512,non buona
366,6.9171835462,150.109205773,13.022174703,4.1777761608,8.136604264,8.008487918,3.35906639,buona
367,7.9853242948,147.920230899,13.869457625,4.0319054454,7.78468606225,8.62772239525,3.779770728,buona
368,5.9739388999,150.572947716,15.2226493185,3.9961435162,8.7098220405,7.8597554725,2.8596293796,buona
369,7.3732128553,148.767132733,13.056235227,4.4467608852,7.8454562905,8.20954322175,3.1859692218,buona
370,7.4408264032,149.3294691125,15.7254086195,4.3497740084,8.60571911825,7.23351657175,3.9315756614,buona
371,6.2544493912,149.4953581405,12.669524255,4.095647186,7.6648532585,9.04261234825,3.0819277336,non buona
372,6.3645764977,148.719572589,14.601446504,4.064642393,7.86822243,8.77168699925,2.9959331554,non buona
373,6.7081142032,150.9631166655,14.5102113445,3.7731505276,8.12770917425,7.6455001335,3.479655071,buona
374,6.2519791675,149.0915620645,16.0240434115,4.2480651464,8.489741867,8.11826885725,3.3799931692,buona
375,7.6392598384,149.4749752115,14.908720244,4.1897714368,8.695971795,7.700480321,4.2309610654,buona
376,6.6368671288,149.6430401375,14.798757675,4.4067607942,8.13337588675,8.26897067925,3.5659636768,non buona
377,7.5472581238,148.4814437995,14.795995075,4.6491239790000005,8.38955406225,8.708245597,3.6171481292,buona
378,7.572854662,149.3173328525,14.2985530075,4.5308402612,8.16254264625,8.66315492175,3.401232787,buona
379,6.5011998433,148.5086398315,14.069698945,3.9009755888,8.829549885,8.48578219325,4.0129658804,non buona
380,6.5307696403,150.6013311745,14.176731644,3.8186404134,7.9084825605,8.665218936,3.7234326444,non buona
381,6.1653607036,149.3090623375,15.084776451,4.1643673436,7.8751255725,7.80104066125,4.4978594634,non buona
382,6.5829197377,149.2110474115,15.2797301745,4.5241631378000005,8.84002956675,8.011035773,2.9826672628,buona
383,7.3014106207,147.739319932,14.746923509,4.2955976198,8.56164608,7.61914408775,3.3612979506,buona
384,6.9685419508,149.3902907835,14.4412925145,4.546863529,7.65575149625,7.522264287,3.0415849742,buona
385,7.6950804256,149.117176622,13.428875314,3.8206465308,8.32594818775,8.41810294775,3.3070409708,buona
386,6.5266840708,149.5240203135,14.865532918,3.9546409736,8.50791166075,7.846882176,3.9297934194,non buona
387,6.8107529467,150.127081515,14.2665915815,4.2480441968,8.409504242,8.384562252,3.2515940946,non buona
388,7.4367842155,149.7591521165,13.74884312,4.536537813,7.56641718175,8.01980016325,3.3322287304,buona
389,6.4832382115,149.119596931,15.9709608255,4.1186045494,7.9886412595,7.62743068375,4.2564903202,non buona
390,6.9540667069,148.7551329795,13.902615956,3.8819822932,8.890151350250001,8.45720812725,3.5411513146,non buona
391,6.1874368183,149.5104934785,13.9468835695,4.2935509146,7.61348486975,8.07402018025,2.9820888906,non buona
392,7.1470778074,149.857037854,16.141339858,3.980093616,7.991487093,7.438640757,3.9248770522,buona
393,5.6316033085,151.0631801695,13.337396041,3.7875560364,8.73204752175,9.0315317235,3.3780455998,non buona
394,6.3225877642,149.041259933,15.902166511,4.0105734648,7.18297729325,7.80477503075,3.0209238364,non buona
395,6.983053507,150.278851794,14.7517750545,4.2584917446,7.79824238225,7.97095899075,3.1965235264,non buona
396,7.8477722809,149.440335765,14.175653787,4.1917848138,8.10917115975,8.16107924025,3.8202076494,buona
397,7.1444068876,149.929944591,13.5296568195,4.7207323358,7.1335361805,8.55394366275,3.3286877756,non buona
398,7.2340408408,149.2189146595,15.433943665,4.655834028,8.78419241475,8.21337839875,3.4764217386,buona
399,6.6888956692,151.305643251,13.5121639625,4.0819718932,7.8540081985,8.896936691,4.3811898684,non buona
400,6.5634894622,149.952781657,14.094796613,4.1262367466,8.5291554785,7.4293195765,3.1819305086,buona
401,7.3778468824,149.922527986,13.5858726325,4.5219941012,8.29974519525,7.811479174,3.5216697284,buona
402,7.3973433784,150.858308187,14.5149473375,3.782515727,7.88026012,8.06068670375,3.5299060894,buona
403,6.6632917174,149.622307387,14.530715072,4.0924555016,8.44477145425,8.2133919585,3.7582362372,non buona
404,5.8316908234,149.535773952,14.8225512865,4.1609646592,8.606543381,8.779853288750001,3.674494145,non buona
405,7.2319445593,149.498982887,14.713679298,4.1311337218,7.85568591225,7.83368709375,3.5495846208,buona
406,7.3326912859,150.017328323,15.506754794,3.9730692584,8.75616309075,7.475954658,4.1823099354,buona
407,7.2415986382,149.8112779445,14.848753368,4.3436715522,7.32859699975,7.48822745325,3.4498583004,non buona
408,7.5688969483,148.42773123,14.8004437935,4.4348159196,8.25926387775,8.8674720095,3.4368557564,buona
409,6.5631350389,150.857736248,14.122959764,4.1245628744,7.9406210365,8.04237546425,3.663965401,non buona
410,6.8774567653,149.4249032625,13.4844331005,4.1687969472,7.42046729025,8.61935315975,3.2797107518,non buona
411,6.6047171806,149.097179055,16.4312540575,3.9083740588,8.5146881905,8.577223981,3.4425045928,non buona
412,6.7887810733,147.3864566845,17.2226974505,4.648789347,8.296661803,8.6210648195,4.1130180076,buona
413,6.754949281,149.1657706365,14.3229482895,4.0945490184,8.45570304425,8.37716335325,2.8813630016,non buona
414,7.0915677766,150.11653634,13.7786376735,4.310035926,7.541344368,8.12804627125,3.5773036982,non buona
415,5.9867467408,150.123011009,14.7358213455,4.283948795,8.1134204055,8.71695311725,3.1863985226,non buona
416,7.0839059359,151.002946506,14.7051361475,4.1268346996,7.98459529,7.678585937,3.7564526792,buona
417,8.1550984483,151.087180513,15.795091917,4.149822198,8.35804611475,7.6824458235,4.5000989342,buona
418,7.0164858538,149.451776083,15.3659977105,4.4061666024,7.47971943025,8.09372399475,3.8052003824,non buona
419,7.2203437192,147.5281192475,14.5369584945,4.0216326694,9.29956148475,7.6196768935,3.7890053932,buona
420,6.8259440662,148.713480064,15.681836871,4.2106937298,8.12178057675,8.39735595,3.3416145364,non buona
421,6.2235299155,150.467209291,13.840949627,3.6182486896,8.16213860875,9.12142181175,3.5388189082,non buona
422,7.881637213,149.4393620705,14.0960290975,4.8499773652,8.24854585275,8.49494668375,3.685379093,buona
423,6.9501709876,150.192816504,14.448562294,4.0947603004,8.0813707045,8.24581103375,3.0656123684,buona
424,5.9120202838,149.731509573,16.4377758635,3.780462989,8.25044131675,7.9813614685,3.086157634,buona
425,6.7871065894,150.2608796955,15.323664272,4.7996147646,7.59700639075,8.20685273275,3.4637524634,non buona
426,6.868137034,150.0924457885,15.1334847385,4.1928968338,8.31720378075,8.07526568075,3.1110036678,buona
427,6.9719711803,149.491554882,15.3118084305,4.362077325,8.289328483,7.15795392225,3.3556136142,buona
